# Constructed from biom file
#OTU ID	6K	58K	128K	127K	3K	66K	20K	110K	11K
denovo339	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo340	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo341	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo342	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo343	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo344	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo345	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
denovo346	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo347	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo348	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo349	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo350	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo351	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo352	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo353	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo354	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo355	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo357	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo358	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo359	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo360	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo361	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo362	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo363	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo364	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo365	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo366	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo367	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo368	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo369	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo370	0.0	0.0	0.0	4.0	2.0	7.0	0.0	2.0	0.0
denovo371	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo372	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo373	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo374	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo375	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo376	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo377	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo378	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo379	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo380	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo381	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo382	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo383	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo385	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
denovo386	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo388	0.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0
denovo389	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo390	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo391	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo392	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo393	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo394	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo396	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo397	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo398	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo399	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo400	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo401	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo402	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo403	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo404	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo405	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo406	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo407	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo408	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo409	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo410	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo411	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo412	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo413	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo415	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo416	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo417	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo418	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo419	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo420	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo421	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo422	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo423	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo424	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo425	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo426	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo427	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo428	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo429	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo430	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo431	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo432	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo433	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0
denovo434	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo435	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0
denovo436	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo437	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo438	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo439	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo440	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo441	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo442	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo443	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo444	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo445	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo446	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo447	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo448	4.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo449	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo450	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo451	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo452	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo453	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo454	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo455	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo456	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo457	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo458	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo459	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo460	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo461	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo462	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo463	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo464	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo465	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo466	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo467	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo468	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo469	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo470	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo471	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo472	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo473	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo474	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo475	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo476	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo477	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo478	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo479	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo480	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo481	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo482	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo483	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo484	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo485	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo486	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo487	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo488	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo489	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
denovo490	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo491	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
denovo492	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
denovo493	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
denovo494	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
denovo495	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo496	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo499	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo500	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo501	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo502	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo503	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo504	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo505	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo506	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo507	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo508	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo509	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo510	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo511	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo512	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo513	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
denovo514	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo515	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo516	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo517	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo518	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo519	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo520	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo522	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo523	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo524	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo525	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo526	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo527	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo528	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo529	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo530	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo531	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo532	0.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0
denovo533	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo534	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo535	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo536	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo537	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo539	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo540	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo541	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo542	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo543	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo544	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo545	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo546	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo547	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo548	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo549	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo550	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo551	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo552	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo553	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo554	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo556	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo557	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo558	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo559	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo560	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo561	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo562	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo563	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo564	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo565	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo566	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo567	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo568	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo569	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo570	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo571	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo572	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo573	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo574	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo575	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo576	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo577	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo578	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo579	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo580	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo582	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo583	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo584	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo585	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo586	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo587	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo588	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo589	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo590	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo591	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo592	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo593	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo594	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo595	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo596	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo597	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo598	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo600	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo601	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo602	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo603	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo604	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo605	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo606	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo607	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo608	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo609	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo610	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo611	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo612	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo613	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo614	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo615	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo616	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo617	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo618	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo619	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo620	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo621	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo622	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo623	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo624	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo625	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo626	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo627	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo628	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo629	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo630	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo631	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo632	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo633	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo634	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo635	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo636	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo637	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo638	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo639	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo640	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo641	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo642	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo643	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo644	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo645	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo646	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo647	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo648	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo649	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo650	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo651	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
denovo652	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo653	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo654	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo655	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo656	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo657	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
denovo658	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo659	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0
denovo660	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo661	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo662	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo663	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo664	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo665	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo666	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo667	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo668	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo669	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo670	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo671	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo672	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo673	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo674	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo675	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo676	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo677	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo678	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
